Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2020","2020","t","85896325.7","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2021","2021","ha","27918333","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5412","Yield","0111","Wheat","2021","2021","kg/ha","2724.4","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2021","2021","t","76060948.4","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2022","2022","ha","29354766","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5412","Yield","0111","Wheat","2022","2022","kg/ha","3550.8","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2022","2022","t","104233944","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2023","2023","ha","28830000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","643","Russian Federation","5412","Yield","0111","Wheat","2023","2023","kg/ha","3173.8","X","Figure from international organizations",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2023","2023","t","91500000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2000","2000","ha","10043","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2000","2000","kg/ha","641.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2000","2000","t","6444","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2001","2001","ha","10748","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2001","2001","kg/ha","769.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2001","2001","t","8269","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2002","2002","ha","12046","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2002","2002","kg/ha","617.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2002","2002","t","7434","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2003","2003","ha","20821","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2003","2003","kg/ha","735.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2003","2003","t","15305","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2004","2004","ha","21000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2004","2004","kg/ha","798.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2004","2004","t","16772","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2005","2005","ha","24157","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2005","2005","kg/ha","908.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2005","2005","t","21942","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2006","2006","ha","22972","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2006","2006","kg/ha","851","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2006","2006","t","19549","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2007","2007","ha","27528","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2007","2007","kg/ha","894.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2007","2007","t","24633","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2008","2008","ha","9078","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2008","2008","kg/ha","908.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2008","2008","t","8247","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2009","2009","ha","8632","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2009","2009","kg/ha","925.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2009","2009","t","7988.47","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2010","2010","ha","8158","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2010","2010","kg/ha","939.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2010","2010","t","7661.9","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2011","2011","ha","8764","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2011","2011","kg/ha","965.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2011","2011","t","8464.56","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2012","2012","ha","8921","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2012","2012","kg/ha","956","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2012","2012","t","8528.12","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2013","2013","ha","9806","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2013","2013","kg/ha","921.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2013","2013","t","9036.27","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2014","2014","ha","8383","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2014","2014","kg/ha","940.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2014","2014","t","7886","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2015","2015","ha","8322","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2015","2015","kg/ha","960.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2015","2015","t","7995","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2016","2016","ha","10098","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2016","2016","kg/ha","982.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2016","2016","t","9923","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2017","2017","ha","10758","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2017","2017","kg/ha","1015.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2017","2017","t","10926.27","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2018","2018","ha","12225","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2018","2018","kg/ha","1102.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2018","2018","t","13475.16","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2019","2019","ha","13234","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2019","2019","kg/ha","1185.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2019","2019","t","15686.27","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2020","2020","ha","12309","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2020","2020","kg/ha","1040.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2020","2020","t","12811.42","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2021","2021","ha","13167","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2021","2021","kg/ha","1039.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2021","2021","t","13684","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2022","2022","ha","11977","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2022","2022","kg/ha","1158.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2022","2022","t","13877.29","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2023","2023","ha","13266","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","2023","2023","kg/ha","1255.5","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2023","2023","t","16655.89","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2000","2000","ha","419220","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2000","2000","kg/ha","4264","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2000","2000","t","1787542","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2001","2001","ha","424168","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2001","2001","kg/ha","4908.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2001","2001","t","2081870","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2002","2002","ha","498507","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2002","2002","kg/ha","4887.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2002","2002","t","2436443","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2003","2003","ha","516747","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2003","2003","kg/ha","4884.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2003","2003","t","2524278","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2004","2004","ha","523061","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2004","2004","kg/ha","5306.6","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2004","2004","t","2775678","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2005","2005","ha","488876","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2005","2005","kg/ha","5417.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2005","2005","t","2648472","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2006","2006","ha","468271","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2006","2006","kg/ha","5617.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2006","2006","t","2630394","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2007","2007","ha","450000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2007","2007","kg/ha","5684.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2007","2007","t","2558000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2008","2008","ha","326161","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2008","2008","kg/ha","6087.7","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2008","2008","t","1985556","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2009","2009","ha","195884","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2009","2009","kg/ha","5883.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2009","2009","t","1152447","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2010","2010","ha","219505","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2010","2010","kg/ha","6147.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2010","2010","t","1349389","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2011","2011","ha","192818","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2011","2011","kg/ha","6142.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2011","2011","t","1184454","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2012","2012","ha","144169","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2012","2012","kg/ha","5925.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2012","2012","t","854256","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2013","2013","ha","102613","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2013","2013","kg/ha","6433.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2013","2013","t","660145","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2014","2014","ha","122199","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2014","2014","kg/ha","5880","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2014","2014","t","718530","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2015","2015","ha","112956","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2015","2015","kg/ha","6142","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2015","2015","t","693776","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2016","2016","ha","104414","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2016","2016","kg/ha","5925","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2016","2016","t","618653","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2017","2017","ha","96517","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2017","2017","kg/ha","6433.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2017","2017","t","620923","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2018","2018","ha","89756","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2018","2018","kg/ha","6533.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2018","2018","t","586413","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2019","2019","ha","84743","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2019","2019","kg/ha","5902.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2019","2019","t","500175","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2020","2020","ha","86983","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2020","2020","kg/ha","6375.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2020","2020","t","554562","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2021","2021","ha","91430","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2021","2021","kg/ha","6700","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2021","2021","t","612582","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2022","2022","ha","117647","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2022","2022","kg/ha","6800","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2022","2022","t","800000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2023","2023","ha","137745","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2023","2023","kg/ha","6699.1","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2023","2023","t","922773.81","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2006","2006","ha","539813","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2006","2006","kg/ha","3474","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2006","2006","t","1875335","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2007","2007","ha","559257","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2007","2007","kg/ha","3332.7","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2007","2007","t","1863811","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2008","2008","ha","487399","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2008","2008","kg/ha","4299.1","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2008","2008","t","2095400","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2009","2009","ha","567654","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2009","2009","kg/ha","3642.3","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2009","2009","t","2067555","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2010","2010","ha","484205","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2010","2010","kg/ha","3367.2","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2010","2010","t","1630404","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2011","2011","ha","493006","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2011","2011","kg/ha","4211.4","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2011","2011","t","2076237","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2012","2012","ha","603275","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2012","2012","kg/ha","3977","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2012","2012","t","2399224.56","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2013","2013","ha","631640","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2013","2013","kg/ha","4259.2","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2013","2013","t","2690266","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2014","2014","ha","604748","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2014","2014","kg/ha","3947.4","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2014","2014","t","2387202.3","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2015","2015","ha","589922","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2015","2015","kg/ha","4116.1","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2015","2015","t","2428203","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2016","2016","ha","595118","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2016","2016","kg/ha","4847","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2016","2016","t","2884537","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2017","2017","ha","556115","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2017","2017","kg/ha","4092","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2017","2017","t","2275622.58","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2018","2018","ha","643083","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2018","2018","kg/ha","4574.2","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2018","2018","t","2941601","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2019","2019","ha","577499","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2019","2019","kg/ha","4389","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2019","2019","t","2534643.11","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2020","2020","ha","581128","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2020","2020","kg/ha","4944.7","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2020","2020","t","2873503.49","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2021","2021","ha","598735","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2021","2021","kg/ha","5749.3","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2021","2021","t","3442308","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2022","2022","ha","631086","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2022","2022","kg/ha","4927.7","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2022","2022","t","3109827","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2023","2023","ha","682246","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5412","Yield","0111","Wheat","2023","2023","kg/ha","5054.9","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2023","2023","t","3448700","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2000","2000","ha","653100","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2000","2000","kg/ha","2950.8","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2000","2000","t","1927200","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2001","2001","ha","693100","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2001","2001","kg/ha","3656.3","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2001","2001","t","2534200","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2002","2002","ha","695251","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2002","2002","kg/ha","3229.3","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2002","2002","t","2245200","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2003","2003","ha","613081","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2003","2003","kg/ha","2277.2","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2003","2003","t","1396100","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2004","2004","ha","637100","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2004","2004","kg/ha","4334","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2004","2004","t","2761200","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0111","Wheat","2005","2005","ha","564110","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5412","Yield","0111","Wheat","2005","2005","kg/ha","3562.6","A","Official figure",""
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0111","Wheat","2005","2005","t","2009690","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2000","2000","ha","405249","A","Official figure",""
